14	105246489
14	105246490
14	105246491
14	105246492
14	105246493
14	105246494
14	105246495
14	105246496
14	105246497
14	105246498
14	105246499
14	105246500
14	105246501
14	105246502
14	105246503
14	105246504
14	105246505
14	105246506
14	105246507
14	105246508
14	105246509
14	105246510
14	105246511
14	105246512
14	105246513
14	105246514
14	105246515
14	105246516
14	105246517
14	105246518
14	105246519
14	105246520
14	105246521
14	105246522
14	105246523
14	105246524
14	105246525
14	105246526
14	105246527
14	105246528
14	105246529
14	105246530
14	105246531
14	105246532
14	105246533
14	105246534
14	105246535
14	105246536
14	105246537
14	105246538
14	105246539
14	105246540
14	105246541
14	105246542
14	105246543
14	105246544
14	105246545
14	105246546
14	105246547
14	105246548
14	105246549
14	105246550
14	105246551
14	105246552
14	105246553
14	105246554
14	105246555
14	105246556
14	105246557
14	105246558
14	105246559
14	105246560
14	105246561
14	105246562
14	105246563
14	105246564
14	105246565
14	105246566
14	105246567
14	105246568
14	105246569
14	105246570
14	105246571
14	105246572
14	105246573
14	105246574
14	105246575
14	105246576
14	105246577
14	105246578
14	105246579
14	105246580
14	105246581
14	105246582
14	105246583
14	105246584
14	105246585
14	105246586
14	105246587
14	105246588
14	105246589
14	105246590
14	105246591
14	105246592
14	105246593
14	105246594
14	105246595
14	105246596
14	105246597
14	105246598
14	105246599
14	105246600
14	105246601
14	105246602
14	105246603
14	105246604
14	105246605
14	105246606
14	105246607
14	105246608
14	105246609
14	105246369
14	105246370
14	105246371
14	105246372
14	105246373
14	105246374
14	105246375
14	105246376
14	105246377
14	105246378
14	105246379
14	105246380
14	105246381
14	105246382
14	105246383
14	105246384
14	105246385
14	105246386
14	105246387
14	105246388
14	105246389
14	105246390
14	105246391
14	105246392
14	105246393
14	105246394
14	105246395
14	105246396
14	105246397
14	105246398
14	105246399
14	105246400
14	105246401
14	105246402
14	105246403
14	105246404
14	105246405
14	105246406
14	105246407
14	105246408
14	105246409
14	105246410
14	105246411
14	105246412
14	105246413
14	105246414
14	105246415
14	105246416
14	105246417
14	105246418
14	105246419
14	105246420
14	105246421
14	105246422
14	105246423
14	105246424
14	105246425
14	105246426
14	105246427
14	105246428
14	105246429
14	105246430
14	105246431
14	105246432
14	105246433
14	105246434
14	105246435
14	105246436
14	105246437
14	105246438
14	105246439
14	105246440
14	105246441
14	105246442
14	105246443
14	105246444
14	105246445
14	105246446
14	105246447
14	105246448
14	105246449
14	105246450
14	105246451
14	105246452
14	105246453
14	105246454
14	105246455
14	105246456
14	105246457
14	105246458
14	105246459
14	105246460
14	105246461
14	105246462
14	105246463
14	105246464
14	105246465
14	105246466
14	105246467
14	105246468
14	105246469
14	105246470
14	105246471
14	105246472
14	105246473
14	105246474
14	105246475
14	105246476
14	105246477
14	105246478
14	105246479
14	105246480
14	105246481
14	105246482
14	105246483
14	105246484
14	105246485
14	105246486
14	105246487
14	105246488
14	105246489
14	105241511
14	105241512
14	105241513
14	105241514
14	105241515
14	105241516
14	105241517
14	105241518
14	105241519
14	105241520
14	105241521
14	105241522
14	105241523
14	105241524
14	105241525
14	105241526
14	105241527
14	105241528
14	105241529
14	105241530
14	105241531
14	105241532
14	105241533
14	105241534
14	105241535
14	105241536
14	105241537
14	105241538
14	105241539
14	105241540
14	105241541
14	105241542
14	105241543
14	105241544
14	105241545
14	105241546
14	105241547
14	105241548
14	105241549
14	105241550
14	105241551
14	105241552
14	105241553
14	105241554
14	105241555
14	105241556
14	105241557
14	105241558
14	105241559
14	105241560
14	105241561
14	105241562
14	105241563
14	105241564
14	105241565
14	105241566
14	105241567
14	105241568
14	105241569
14	105241570
14	105241571
14	105241572
14	105241573
14	105241574
14	105241575
14	105241576
14	105241577
14	105241578
14	105241579
14	105241580
14	105241581
14	105241582
14	105241583
14	105241584
14	105241585
14	105241586
14	105241587
14	105241588
14	105241589
14	105241590
14	105241591
14	105241592
14	105241593
14	105241594
14	105241595
14	105241596
14	105241597
14	105241598
14	105241599
14	105241600
14	105241601
14	105241602
14	105241603
14	105241604
14	105241605
14	105241606
14	105241607
14	105241608
14	105241609
14	105241610
14	105241611
14	105241612
14	105241613
14	105241614
14	105241615
14	105241616
14	105241617
14	105241618
14	105241619
14	105241620
14	105241621
14	105241622
14	105241623
14	105241624
14	105241625
14	105241626
14	105241627
14	105241628
14	105241629
14	105241630
14	105241631
14	105241392
14	105241393
14	105241394
14	105241395
14	105241396
14	105241397
14	105241398
14	105241399
14	105241400
14	105241401
14	105241402
14	105241403
14	105241404
14	105241405
14	105241406
14	105241407
14	105241408
14	105241409
14	105241410
14	105241411
14	105241412
14	105241413
14	105241414
14	105241415
14	105241416
14	105241417
14	105241418
14	105241419
14	105241420
14	105241421
14	105241422
14	105241423
14	105241424
14	105241425
14	105241426
14	105241427
14	105241428
14	105241429
14	105241430
14	105241431
14	105241432
14	105241433
14	105241434
14	105241435
14	105241436
14	105241437
14	105241438
14	105241439
14	105241440
14	105241441
14	105241442
14	105241443
14	105241444
14	105241445
14	105241446
14	105241447
14	105241448
14	105241449
14	105241450
14	105241451
14	105241452
14	105241453
14	105241454
14	105241455
14	105241456
14	105241457
14	105241458
14	105241459
14	105241460
14	105241461
14	105241462
14	105241463
14	105241464
14	105241465
14	105241466
14	105241467
14	105241468
14	105241469
14	105241470
14	105241471
14	105241472
14	105241473
14	105241474
14	105241475
14	105241476
14	105241477
14	105241478
14	105241479
14	105241480
14	105241481
14	105241482
14	105241483
14	105241484
14	105241485
14	105241486
14	105241487
14	105241488
14	105241489
14	105241490
14	105241491
14	105241492
14	105241493
14	105241494
14	105241495
14	105241496
14	105241497
14	105241498
14	105241499
14	105241500
14	105241501
14	105241502
14	105241503
14	105241504
14	105241505
14	105241506
14	105241507
14	105241508
14	105241509
14	105241510
14	105241511
14	105241247
14	105241248
14	105241249
14	105241250
14	105241251
14	105241252
14	105241253
14	105241254
14	105241255
14	105241256
14	105241257
14	105241258
14	105241259
14	105241260
14	105241261
14	105241262
14	105241263
14	105241264
14	105241265
14	105241266
14	105241267
14	105241268
14	105241269
14	105241270
14	105241271
14	105241272
14	105241273
14	105241274
14	105241275
14	105241276
14	105241277
14	105241278
14	105241279
14	105241280
14	105241281
14	105241282
14	105241283
14	105241284
14	105241285
14	105241286
14	105241287
14	105241288
14	105241289
14	105241290
14	105241291
14	105241292
14	105241293
14	105241294
14	105241295
14	105241296
14	105241297
14	105241298
14	105241299
14	105241300
14	105241301
14	105241302
14	105241303
14	105241304
14	105241305
14	105241306
14	105241307
14	105241308
14	105241309
14	105241310
14	105241311
14	105241312
14	105241313
14	105241314
14	105241315
14	105241316
14	105241317
14	105241318
14	105241319
14	105241320
14	105241321
14	105241322
14	105241323
14	105241324
14	105241325
14	105241326
14	105241327
14	105241328
14	105241329
14	105241330
14	105241331
14	105241332
14	105241333
14	105241334
14	105241335
14	105241336
14	105241337
14	105241338
14	105241339
14	105241340
14	105241341
14	105241342
14	105241343
14	105241344
14	105241345
14	105241346
14	105241347
14	105241348
14	105241349
14	105241350
14	105241351
14	105241352
14	105241353
14	105241354
14	105241355
14	105241356
14	105241357
14	105241358
14	105241359
14	105241360
14	105241361
14	105241362
14	105241363
14	105241364
14	105241365
14	105241366
14	105241367
14	105240223
14	105240224
14	105240225
14	105240226
14	105240227
14	105240228
14	105240229
14	105240230
14	105240231
14	105240232
14	105240233
14	105240234
14	105240235
14	105240236
14	105240237
14	105240238
14	105240239
14	105240240
14	105240241
14	105240242
14	105240243
14	105240244
14	105240245
14	105240246
14	105240247
14	105240248
14	105240249
14	105240250
14	105240251
14	105240252
14	105240253
14	105240254
14	105240255
14	105240256
14	105240257
14	105240258
14	105240259
14	105240260
14	105240261
14	105240262
14	105240263
14	105240264
14	105240265
14	105240266
14	105240267
14	105240268
14	105240269
14	105240270
14	105240271
14	105240272
14	105240273
14	105240274
14	105240275
14	105240276
14	105240277
14	105240278
14	105240279
14	105240280
14	105240281
14	105240282
14	105240283
14	105240284
14	105240285
14	105240286
14	105240287
14	105240288
14	105240289
14	105240290
14	105240291
14	105240292
14	105240293
14	105240294
14	105240295
14	105240296
14	105240297
14	105240298
14	105240299
14	105240300
14	105240301
14	105240302
14	105240303
14	105240304
14	105240305
14	105240306
14	105240307
14	105240308
14	105240309
14	105240310
14	105240311
14	105240312
14	105240313
14	105240314
14	105240315
14	105240316
14	105240317
14	105240318
14	105240319
14	105240320
14	105240321
14	105240322
14	105240323
14	105240324
14	105240325
14	105240326
14	105240327
14	105240328
14	105240329
14	105240330
14	105240331
14	105240332
14	105240333
14	105240334
14	105240335
14	105240336
14	105240337
14	105240338
14	105240339
14	105240340
14	105240341
14	105240342
14	105240343
14	105239854
14	105239855
14	105239856
14	105239857
14	105239858
14	105239859
14	105239860
14	105239861
14	105239862
14	105239863
14	105239864
14	105239865
14	105239866
14	105239867
14	105239868
14	105239869
14	105239870
14	105239871
14	105239872
14	105239873
14	105239874
14	105239875
14	105239876
14	105239877
14	105239878
14	105239879
14	105239880
14	105239881
14	105239882
14	105239883
14	105239884
14	105239885
14	105239886
14	105239887
14	105239888
14	105239889
14	105239890
14	105239891
14	105239892
14	105239893
14	105239894
14	105239895
14	105239896
14	105239897
14	105239898
14	105239899
14	105239900
14	105239901
14	105239902
14	105239903
14	105239904
14	105239905
14	105239906
14	105239907
14	105239908
14	105239909
14	105239910
14	105239911
14	105239912
14	105239913
14	105239914
